"contig","D","JK_D","V_JK_D","Z","pvalue","nABBA","nBABA","nBlocks","H1","H2","H3","H4","p_adjust"
"MA_92733","0.265960","0.265960","0.002582","5.234537","0.000000","10.881685","6.309514","3","South_RS","Mid_North_RS","BS","NS",0
"MA_927468","0.698915","0.698915","0.000939","22.806869","0.000000","2.136766","0.378682","2","South_RS","Mid_North_RS","BS","NS",0
"MA_9282062","-0.665034","-0.665034","0.016824","-5.127202","0.000000","1.252920","6.227951","2","South_RS","Mid_North_RS","BS","NS",0
"MA_92848","0.180034","0.180034","0.001477","4.684588","0.000003","9.118134","6.335879","2","South_RS","Mid_North_RS","BS","NS",3.24873280231716e-05
"MA_92853","-0.408405","-0.408405","0.007949","-4.580808","0.000005","2.678472","6.376618","2","South_RS","Mid_North_RS","BS","NS",5.26584507042254e-05
"MA_9288475","0.195369","0.195369","0.000000","3532.861702","0.000000","2.252320","1.516091","2","South_RS","Mid_North_RS","BS","NS",0
"MA_929026","0.978195","0.978195","0.000486","44.387953","0.000000","3.380990","0.037267","2","South_RS","Mid_North_RS","BS","NS",0
"MA_929239","0.134135","0.134135","0.000257","8.364879","0.000000","6.250310","4.771857","2","South_RS","Mid_North_RS","BS","NS",0
"MA_9296031","0.263879","0.263879","0.000208","18.283514","0.000000","5.421589","3.157695","2","South_RS","Mid_North_RS","BS","NS",0
"MA_929999","0.363734","0.363734","0.001322","10.002570","0.000000","3.803086","1.774376","2","South_RS","Mid_North_RS","BS","NS",0
"MA_9303903","-0.475957","-0.475957","0.001963","-10.742838","0.000000","1.864987","5.252695","2","South_RS","Mid_North_RS","BS","NS",0
"MA_930633","0.471030","0.471030","0.006585","5.804476","0.000000","0.279514","0.100511","2","South_RS","Mid_North_RS","BS","NS",0
"MA_93074","-0.082174","-0.082174","0.000289","-4.829634","0.000001","57.959327","68.337659","5","South_RS","Mid_North_RS","BS","NS",1.13124054462935e-05
"MA_9308767","-0.129869","-0.129869","0.000104","-12.728181","0.000000","0.478215","0.620964","2","South_RS","Mid_North_RS","BS","NS",0
"MA_9309456","-0.867176","-0.867176","0.043448","-4.160286","0.000032","0.582230","8.184691","2","South_RS","Mid_North_RS","BS","NS",0.000301360201511335
"MA_931902","0.975774","0.975774","0.002598","19.144140","0.000000","3.217267","0.039448","2","South_RS","Mid_North_RS","BS","NS",0
"MA_93200","0.880393","0.880393","0.000493","39.653668","0.000000","5.867260","0.373203","3","South_RS","Mid_North_RS","BS","NS",0
"MA_9320373","-0.817781","-0.817781","0.035571","-4.336019","0.000015","0.111213","1.109438","2","South_RS","Mid_North_RS","BS","NS",0.000148756631299735
"MA_932318","0.049590","0.049590","0.000001","44.011932","0.000000","6.230507","5.641756","2","South_RS","Mid_North_RS","BS","NS",0
"MA_93259","0.055761","0.055761","0.000143","4.657464","0.000003","46.377712","41.478779","5","South_RS","Mid_North_RS","BS","NS",3.24873280231716e-05
"MA_933005","1.000000","1.000000","0.000000","Inf","0.000000","0.801674","0.000000","2","South_RS","Mid_North_RS","BS","NS",0
"MA_9336703","0.598274","0.598274","0.005794","7.859558","0.000000","2.046898","0.514488","2","South_RS","Mid_North_RS","BS","NS",0
"MA_934266","0.202246","0.202246","0.002452","4.084385","0.000044","4.329783","2.873043","2","South_RS","Mid_North_RS","BS","NS",0.000407190594059406
"MA_93433","0.306206","0.306206","0.000360","16.147328","0.000000","3.505546","1.861978","2","South_RS","Mid_North_RS","BS","NS",0
"MA_93481","0.191520","0.191520","0.002101","4.178248","0.000029","6.417346","4.354355","2","South_RS","Mid_North_RS","BS","NS",0.000275361904761905
"MA_934860","0.918116","0.918116","0.002867","17.146068","0.000000","0.512017","0.021858","2","South_RS","Mid_North_RS","BS","NS",0
"MA_936462","0.517359","0.517359","0.010049","5.161087","0.000000","6.406587","2.037804","2","South_RS","Mid_North_RS","BS","NS",0
"MA_937063","0.493143","0.493143","0.000948","16.017814","0.000000","2.305402","0.782583","2","South_RS","Mid_North_RS","BS","NS",0
"MA_9370877","-0.410744","-0.410744","0.009468","-4.221336","0.000024","2.056645","4.923841","2","South_RS","Mid_North_RS","BS","NS",0.000230965250965251
"MA_937209","-0.343987","-0.343987","0.004668","-5.034979","0.000000","2.260807","4.631757","2","South_RS","Mid_North_RS","BS","NS",0
"MA_937741","-0.324086","-0.324086","0.000398","-16.254499","0.000000","1.030594","2.018888","2","South_RS","Mid_North_RS","BS","NS",0
"MA_93781","1.000000","1.000000","0.000000","Inf","0.000000","1.390158","0.000000","2","South_RS","Mid_North_RS","BS","NS",0
"MA_93862","0.255706","0.255706","0.002093","5.588934","0.000000","7.084053","4.198927","3","South_RS","Mid_North_RS","BS","NS",0
"MA_938778","-0.176866","-0.176866","0.000704","-6.665122","0.000000","1.670859","2.388893","2","South_RS","Mid_North_RS","BS","NS",0
"MA_9389864","0.531372","0.531372","0.012226","4.805753","0.000002","7.323828","2.241227","2","South_RS","Mid_North_RS","BS","NS",2.19603524229075e-05
"MA_9398939","0.277002","0.277002","0.000699","10.479624","0.000000","6.447877","3.650582","2","South_RS","Mid_North_RS","BS","NS",0
"MA_93993","0.224304","0.224304","0.002479","4.505127","0.000007","23.052780","14.605813","4","South_RS","Mid_North_RS","BS","NS",7.27484364141765e-05
"MA_940351","0.303699","0.303699","0.000235","19.825690","0.000000","4.637109","2.476664","2","South_RS","Mid_North_RS","BS","NS",0
"MA_94102","-0.320190","-0.320190","0.003645","-5.303382","0.000000","6.599808","12.816808","4","South_RS","Mid_North_RS","BS","NS",0
"MA_9411223","0.859186","0.859186","0.014616","7.106679","0.000000","0.441817","0.033463","2","South_RS","Mid_North_RS","BS","NS",0
"MA_94141","0.947997","0.947997","0.008872","10.064706","0.000000","5.083596","0.135711","2","South_RS","Mid_North_RS","BS","NS",0
"MA_942149","0.426398","0.426398","0.004154","6.616098","0.000000","3.095049","1.244623","2","South_RS","Mid_North_RS","BS","NS",0
"MA_9421615","-0.246179","-0.246179","0.000192","-17.767845","0.000000","8.104435","13.397857","2","South_RS","Mid_North_RS","BS","NS",0
"MA_94235","0.750961","0.750961","0.029914","4.341874","0.000014","3.360448","0.477957","4","South_RS","Mid_North_RS","BS","NS",0.00013995320855615
"MA_942779","0.395637","0.395637","0.004117","6.166347","0.000000","0.925492","0.400773","2","South_RS","Mid_North_RS","BS","NS",0
"MA_94329","0.990463","0.990463","0.003723","16.232613","0.000000","4.861036","0.023290","3","South_RS","Mid_North_RS","BS","NS",0
"MA_944327","0.434296","0.434296","0.010399","4.258881","0.000021","1.726228","0.680846","2","South_RS","Mid_North_RS","BS","NS",0.000203931818181818
"MA_944980","1.000000","1.000000","0.000000","Inf","0.000000","0.030207","0.000000","2","South_RS","Mid_North_RS","BS","NS",0
"MA_945444","-0.718838","-0.718838","0.000000","-1144.571011","0.000000","1.258612","7.694314","2","South_RS","Mid_North_RS","BS","NS",0
"MA_9454801","-0.525638","-0.525638","0.003723","-8.614725","0.000000","1.364023","4.386956","2","South_RS","Mid_North_RS","BS","NS",0
"MA_94565","0.318528","0.318528","0.005817","4.176326","0.000030","8.709815","4.501607","4","South_RS","Mid_North_RS","BS","NS",0.000284315589353612
"MA_9458287","0.243493","0.243493","0.002735","4.656192","0.000003","5.718942","3.479248","2","South_RS","Mid_North_RS","BS","NS",3.24873280231716e-05
"MA_9462887","0.897057","0.897057","0.001790","21.204315","0.000000","0.103843","0.005635","2","South_RS","Mid_North_RS","BS","NS",0
"MA_94637","0.113206","0.113206","0.000655","4.423987","0.000010","0.790919","0.630056","2","South_RS","Mid_North_RS","BS","NS",0.000102151639344262
"MA_946756","0.913713","0.913713","0.002582","17.980709","0.000000","1.577253","0.071116","2","South_RS","Mid_North_RS","BS","NS",0
"MA_9467","-0.395531","-0.395531","0.005759","-5.212077","0.000000","10.114975","23.352310","5","South_RS","Mid_North_RS","BS","NS",0
"MA_947346","0.135145","0.135145","0.000004","66.113098","0.000000","2.404238","1.831763","2","South_RS","Mid_North_RS","BS","NS",0
"MA_947466","1.000000","1.000000","0.000000","Inf","0.000000","0.102645","0.000000","2","South_RS","Mid_North_RS","BS","NS",0
"MA_94785","-0.588229","-0.588229","0.020099","-4.149123","0.000033","0.526154","2.029412","2","South_RS","Mid_North_RS","BS","NS",0.000310191703331238
"MA_947876","0.165818","0.165818","0.000219","11.192565","0.000000","1.051262","0.752214","2","South_RS","Mid_North_RS","BS","NS",0
"MA_948289","0.792199","0.792199","0.009949","7.942227","0.000000","0.631268","0.073194","2","South_RS","Mid_North_RS","BS","NS",0
"MA_948382","-0.092022","-0.092022","0.000397","-4.620962","0.000004","3.294857","3.962714","2","South_RS","Mid_North_RS","BS","NS",4.25159914712154e-05
"MA_94840","-0.161585","-0.161585","0.000038","-26.107505","0.000000","10.403453","14.413495","3","South_RS","Mid_North_RS","BS","NS",0
"MA_94903","-0.254898","-0.254898","0.002082","-5.586182","0.000000","10.611501","17.871852","3","South_RS","Mid_North_RS","BS","NS",0
"MA_95003","-0.404031","-0.404031","0.000918","-13.335617","0.000000","2.912403","6.861272","3","South_RS","Mid_North_RS","BS","NS",0
"MA_951510","0.336647","0.336647","0.001127","10.029695","0.000000","14.351356","7.122318","2","South_RS","Mid_North_RS","BS","NS",0
"MA_95157","-0.128636","-0.128636","0.000034","-22.099825","0.000000","1.734121","2.246126","2","South_RS","Mid_North_RS","BS","NS",0
"MA_95231","-0.553032","-0.553032","0.000114","-51.827259","0.000000","1.061907","3.689699","2","South_RS","Mid_North_RS","BS","NS",0
"MA_95267","0.431085","0.431085","0.005818","5.651422","0.000000","1.852115","0.736292","3","South_RS","Mid_North_RS","BS","NS",0
"MA_9536749","-0.079553","-0.079553","0.000000","-172.560781","0.000000","9.971897","11.695608","2","South_RS","Mid_North_RS","BS","NS",0
"MA_953698","0.651785","0.651785","0.003361","11.243066","0.000000","7.533681","1.588183","2","South_RS","Mid_North_RS","BS","NS",0
"MA_95412","0.689355","0.689355","0.024882","4.370163","0.000012","7.733393","1.422046","2","South_RS","Mid_North_RS","BS","NS",0.000121093117408907
"MA_95522","1.000000","1.000000","0.000000","Inf","0.000000","1.782164","0.000000","3","South_RS","Mid_North_RS","BS","NS",0
"MA_955371","0.087455","0.087455","0.000000","332.420289","0.000000","3.804523","3.192588","2","South_RS","Mid_North_RS","BS","NS",0
"MA_955912","-0.719919","-0.719919","0.019807","-5.115311","0.000000","0.534355","3.281366","2","South_RS","Mid_North_RS","BS","NS",0
"MA_9572741","0.851520","0.851520","0.000097","86.559833","0.000000","0.980753","0.078650","2","South_RS","Mid_North_RS","BS","NS",0
"MA_957334","0.787009","0.787009","0.035743","4.162793","0.000031","2.241916","0.267211","2","South_RS","Mid_North_RS","BS","NS",0.000293420886075949
"MA_957941","0.218081","0.218081","0.000126","19.422370","0.000000","7.754441","4.977788","2","South_RS","Mid_North_RS","BS","NS",0
"MA_958563","0.686132","0.686132","0.024499","4.383622","0.000012","1.523099","0.283520","2","South_RS","Mid_North_RS","BS","NS",0.000121093117408907
"MA_95873","-0.309711","-0.309711","0.005109","-4.333003","0.000015","2.291162","4.347109","2","South_RS","Mid_North_RS","BS","NS",0.000148756631299735
"MA_9588259","0.363094","0.363094","0.000061","46.431269","0.000000","5.305315","2.478911","2","South_RS","Mid_North_RS","BS","NS",0
"MA_958929","-0.118066","-0.118066","0.000545","-5.056127","0.000000","8.130273","10.307108","2","South_RS","Mid_North_RS","BS","NS",0
"MA_959148","0.433969","0.433969","0.010100","4.318110","0.000016","12.440519","4.910653","2","South_RS","Mid_North_RS","BS","NS",0.000158358702845797
"MA_959182","-0.661286","-0.661286","0.009194","-6.896692","0.000000","0.395213","1.938399","2","South_RS","Mid_North_RS","BS","NS",0
"MA_959509","-0.689571","-0.689571","0.012032","-6.286557","0.000000","0.644092","3.505601","2","South_RS","Mid_North_RS","BS","NS",0
"MA_959731","0.163233","0.163233","0.000105","15.967671","0.000000","8.380506","6.028485","2","South_RS","Mid_North_RS","BS","NS",0
"MA_959886","0.298015","0.298015","0.001630","7.381987","0.000000","10.158294","5.493749","2","South_RS","Mid_North_RS","BS","NS",0
"MA_959962","0.353314","0.353314","0.000651","13.842541","0.000000","2.361241","1.128327","2","South_RS","Mid_North_RS","BS","NS",0
"MA_960118","0.449047","0.449047","0.009836","4.527868","0.000006","2.205645","0.838624","2","South_RS","Mid_North_RS","BS","NS",6.28361344537815e-05
"MA_960236","0.418108","0.418108","0.007399","4.860614","0.000001","5.930892","2.433620","2","South_RS","Mid_North_RS","BS","NS",1.13124054462935e-05
"MA_960248","0.935423","0.935423","0.014642","7.730603","0.000000","1.445881","0.048243","2","South_RS","Mid_North_RS","BS","NS",0
"MA_960327","0.633396","0.633396","0.000468","29.270918","0.000000","7.875016","1.767490","2","South_RS","Mid_North_RS","BS","NS",0
"MA_960578","0.164733","0.164733","0.000939","5.377182","0.000000","3.372306","2.418387","2","South_RS","Mid_North_RS","BS","NS",0
"MA_960806","0.978888","0.978888","0.005729","12.933289","0.000000","11.785849","0.125737","2","South_RS","Mid_North_RS","BS","NS",0
"MA_962009","0.165567","0.165567","0.000219","11.185642","0.000000","10.644137","7.620167","2","South_RS","Mid_North_RS","BS","NS",0
"MA_962052","0.379873","0.379873","0.001861","8.806418","0.000000","7.608440","3.419299","2","South_RS","Mid_North_RS","BS","NS",0
"MA_96246","0.311350","0.311350","0.001713","7.521947","0.000000","1.945551","1.021699","3","South_RS","Mid_North_RS","BS","NS",0
"MA_962629","0.126131","0.126131","0.000058","16.577513","0.000000","3.238163","2.512789","2","South_RS","Mid_North_RS","BS","NS",0
"MA_96369","0.160557","0.160557","0.000900","5.350575","0.000000","8.551345","6.185272","2","South_RS","Mid_North_RS","BS","NS",0
"MA_96601","-0.284143","-0.284143","0.003012","-5.177270","0.000000","5.698500","10.222275","2","South_RS","Mid_North_RS","BS","NS",0
"MA_9677","-0.773309","-0.773309","0.017829","-5.791461","0.000000","1.382707","10.816332","3","South_RS","Mid_North_RS","BS","NS",0
"MA_97133","0.238963","0.238963","0.002300","4.982547","0.000001","16.888943","10.374093","4","South_RS","Mid_North_RS","BS","NS",1.13124054462935e-05
"MA_97148","0.894578","0.894578","0.023714","5.809240","0.000000","1.391253","0.077415","2","South_RS","Mid_North_RS","BS","NS",0
"MA_9736750","0.838687","0.838687","0.011388","7.859025","0.000000","0.330537","0.028999","2","South_RS","Mid_North_RS","BS","NS",0
"MA_97554","0.335825","0.335825","0.001334","9.194538","0.000000","16.595234","8.251192","4","South_RS","Mid_North_RS","BS","NS",0
"MA_97627","-0.226393","-0.226393","0.000264","-13.923559","0.000000","1.958909","3.105443","3","South_RS","Mid_North_RS","BS","NS",0
"MA_97669","0.361018","0.361018","0.000416","17.697169","0.000000","3.128560","1.468821","2","South_RS","Mid_North_RS","BS","NS",0
"MA_97681","0.760607","0.760607","0.026527","4.670009","0.000003","0.981961","0.133519","3","South_RS","Mid_North_RS","BS","NS",3.24873280231716e-05
"MA_97686","0.319904","0.319904","0.000818","11.182749","0.000000","3.730710","1.922293","2","South_RS","Mid_North_RS","BS","NS",0
"MA_97773","0.285513","0.285513","0.002498","5.712699","0.000000","14.171827","7.876695","2","South_RS","Mid_North_RS","BS","NS",0
"MA_98406","0.878786","0.878786","0.044682","4.157351","0.000032","19.100103","1.232282","3","South_RS","Mid_North_RS","BS","NS",0.000301360201511335
"MA_9841022","-0.261884","-0.261884","0.000137","-22.384233","0.000000","2.821354","4.823393","2","South_RS","Mid_North_RS","BS","NS",0
"MA_9879065","0.163345","0.163345","0.001506","4.209272","0.000026","10.723299","7.711985","2","South_RS","Mid_North_RS","BS","NS",0.000248771593090211
"MA_98818","0.408249","0.408249","0.000044","61.410133","0.000000","5.337618","2.242887","2","South_RS","Mid_North_RS","BS","NS",0
"MA_98827","0.354427","0.354427","0.001309","9.795857","0.000000","0.772108","0.368017","2","South_RS","Mid_North_RS","BS","NS",0
"MA_98869","0.106959","0.106959","0.000568","4.486875","0.000007","9.179128","7.405273","2","South_RS","Mid_North_RS","BS","NS",7.27484364141765e-05
"MA_98879","1.000000","1.000000","0.000000","Inf","0.000000","0.283065","0.000000","2","South_RS","Mid_North_RS","BS","NS",0
"MA_98891","0.210521","0.210521","0.000153","17.031304","0.000000","13.103277","8.545714","4","South_RS","Mid_North_RS","BS","NS",0
"MA_99004","0.375183","0.375183","0.004796","5.417797","0.000000","6.692699","3.040844","4","South_RS","Mid_North_RS","BS","NS",0
"MA_99090","0.941936","0.941936","0.016665","7.296569","0.000000","2.039747","0.060989","3","South_RS","Mid_North_RS","BS","NS",0
"MA_99385","-0.392844","-0.392844","0.002923","-7.266081","0.000000","1.179120","2.704955","2","South_RS","Mid_North_RS","BS","NS",0
"MA_99665","0.644400","0.644400","0.010835","6.190840","0.000000","2.534996","0.548191","2","South_RS","Mid_North_RS","BS","NS",0
"MA_9969231","0.436929","0.436929","0.004320","6.647598","0.000000","0.331100","0.129744","2","South_RS","Mid_North_RS","BS","NS",0
"MA_9969794","0.412612","0.412612","0.000199","29.222544","0.000000","0.266877","0.110972","2","South_RS","Mid_North_RS","BS","NS",0
"MA_99712","0.731286","0.731286","0.008995","7.710713","0.000000","1.986457","0.308319","4","South_RS","Mid_North_RS","BS","NS",0
"MA_99741","0.535558","0.535558","0.001337","14.644421","0.000000","5.652579","1.709670","3","South_RS","Mid_North_RS","BS","NS",0
"MA_99784","0.193970","0.193970","0.000929","6.365630","0.000000","18.894644","12.755483","3","South_RS","Mid_North_RS","BS","NS",0
"MA_9981546","0.121002","0.121002","0.000084","13.166790","0.000000","14.533361","11.395866","2","South_RS","Mid_North_RS","BS","NS",0
"MA_9987633","0.267429","0.267429","0.003490","4.526566","0.000006","13.576343","7.847093","2","South_RS","Mid_North_RS","BS","NS",6.28361344537815e-05
